Species,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Week,Month,Day,Tmax_x,Tmin_x,Tavg_x,Depart_x,DewPoint_x,WetBulb_x,Heat_x,Cool_x,PrecipTotal_x,StnPressure_x,SeaLevel_x,ResultSpeed_x,ResultDir_x,AvgSpeed_x,Tmax_y,Tmin_y,Tavg_y,DewPoint_y,WetBulb_y,Heat_y,Cool_y,PrecipTotal_y,StnPressure_y,SeaLevel_y,ResultSpeed_y,ResultDir_y,AvgSpeed_y
1,32,41.9216,-87.666455,8,17,1,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,33,41.891118,-87.654491,8,1,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,33,41.891118,-87.654491,8,1,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,35,41.867108,-87.654224,8,9,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,35,41.867108,-87.654224,8,4,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,36,41.896282,-87.655232,8,12,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
3,36,41.896282,-87.655232,8,1,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,36,41.896282,-87.655232,8,3,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,37,41.919343,-87.694259,8,38,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,37,41.919343,-87.694259,8,6,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,39,41.921965,-87.632085,8,7,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,39,41.921965,-87.632085,8,3,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,65,41.688324,-87.676709,8,9,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,65,41.688324,-87.676709,8,48,1,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,65,41.688324,-87.676709,8,12,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,65,41.688324,-87.676709,8,50,1,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,69,41.862292,-87.64886,8,3,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,89,41.999129,-87.795585,8,3,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,89,41.999129,-87.795585,8,1,1,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,94,42.01743,-87.687769,8,2,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
6,94,42.01743,-87.687769,8,1,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,99,41.907645,-87.760886,8,11,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,99,41.907645,-87.760886,8,14,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,8,41.981964,-87.812827,8,8,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,8,41.981964,-87.812827,8,45,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,9,41.944869,-87.832763,8,9,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,9,41.944869,-87.832763,8,11,1,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,14,42.011601,-87.811506,8,4,1,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,14,42.011601,-87.811506,8,2,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,17,41.94983,-87.698457,9,5,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,17,41.94983,-87.698457,9,2,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,18,41.979243,-87.750938,9,1,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,18,41.979243,-87.750938,9,5,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
3,20,41.986921,-87.689778,9,2,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,20,41.986921,-87.689778,9,4,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,22,41.801498,-87.763416,9,1,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,22,41.801498,-87.763416,9,4,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,23,41.906638,-87.701431,9,13,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,23,41.906638,-87.701431,9,8,1,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,67,41.723195,-87.64997,5,7,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,67,41.723195,-87.64997,5,5,1,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,68,41.868077,-87.666901,9,7,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,68,41.868077,-87.666901,9,7,1,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
6,68,41.868077,-87.666901,9,1,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,87,41.961743,-87.76007,9,1,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,91,41.878114,-87.629798,3,23,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,91,41.878114,-87.629798,3,4,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
3,91,41.878114,-87.629798,3,1,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,91,41.878114,-87.629798,3,19,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,92,41.958271,-87.702575,9,4,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
3,92,41.958271,-87.702575,9,1,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,92,41.958271,-87.702575,9,8,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,93,41.932094,-87.700117,8,1,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,93,41.932094,-87.700117,8,1,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,95,41.994469,-87.667736,8,1,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,96,42.006858,-87.675919,9,4,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,96,42.006858,-87.675919,9,5,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,97,41.916265,-87.800515,8,18,1,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,97,41.916265,-87.800515,8,14,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,98,41.846075,-87.716277,9,5,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
3,98,41.846075,-87.716277,9,1,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,98,41.846075,-87.716277,9,1,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,100,41.918705,-87.752329,8,27,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,100,41.918705,-87.752329,8,24,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,114,41.948167,-87.730698,8,4,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,114,41.948167,-87.730698,8,7,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,116,41.963976,-87.69181,9,7,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,116,41.963976,-87.69181,9,5,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,0,41.953705,-87.733974,8,1,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,2,41.964242,-87.757639,8,6,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,2,41.964242,-87.757639,8,23,1,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,5,41.990284,-87.797127,8,1,1,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,5,41.990284,-87.797127,8,9,1,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,7,42.008314,-87.777921,9,6,1,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,7,42.008314,-87.777921,9,5,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,10,41.991429,-87.747113,8,1,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,24,41.843811,-87.686763,9,13,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,24,41.843811,-87.686763,9,3,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,27,41.921177,-87.79518,8,2,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,27,41.921177,-87.79518,8,8,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,30,41.857402,-87.694991,8,11,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
3,30,41.857402,-87.694991,8,1,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,30,41.857402,-87.694991,8,10,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,34,41.868142,-87.696269,9,7,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,34,41.868142,-87.696269,9,13,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,38,41.846283,-87.656913,9,2,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,64,41.721474,-87.648064,8,10,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,64,41.721474,-87.648064,8,15,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,66,41.869107,-87.696293,9,9,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,66,41.869107,-87.696293,9,11,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,115,41.966987,-87.674677,8,4,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,115,41.966987,-87.674677,8,1,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,11,41.923738,-87.785288,9,21,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,11,41.923738,-87.785288,9,11,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,12,41.970248,-87.787992,8,22,1,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,12,41.970248,-87.787992,8,23,1,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,16,42.010412,-87.66214,8,2,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
3,16,42.010412,-87.66214,8,3,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,21,41.89923,-87.716788,9,3,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,21,41.89923,-87.716788,9,1,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,21,41.89923,-87.716788,9,1,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,63,41.692555,-87.598865,8,4,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,63,41.692555,-87.598865,8,7,1,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,90,41.94016,-87.794896,9,6,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,90,41.94016,-87.794896,9,21,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,4,41.942114,-87.776385,8,4,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,4,41.942114,-87.776385,8,4,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,15,41.960616,-87.777189,9,2,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,15,41.960616,-87.777189,9,2,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,31,41.883284,-87.705085,8,1,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,3,41.962728,-87.748367,9,6,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,25,41.836644,-87.677737,8,5,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
3,25,41.836644,-87.677737,8,2,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,25,41.836644,-87.677737,8,5,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,26,41.837085,-87.729384,9,4,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
3,26,41.837085,-87.729384,9,1,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,26,41.837085,-87.729384,9,5,1,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,28,41.911824,-87.726737,9,28,1,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,28,41.911824,-87.726737,9,15,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,41,41.823065,-87.678378,8,1,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,41,41.823065,-87.678378,8,1,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,42,41.801179,-87.679447,8,13,1,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
3,42,41.801179,-87.679447,8,1,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,42,41.801179,-87.679447,8,18,1,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
6,42,41.801179,-87.679447,8,1,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,43,41.800737,-87.71188,8,16,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
3,43,41.800737,-87.71188,8,2,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,43,41.800737,-87.71188,8,35,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,45,41.778297,-87.752411,9,46,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,45,41.778297,-87.752411,9,8,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,45,41.778297,-87.752411,9,50,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
3,45,41.778297,-87.752411,9,1,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,45,41.778297,-87.752411,9,27,1,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,45,41.778297,-87.752411,9,40,1,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
2,46,41.77166,-87.703047,8,6,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
1,46,41.77166,-87.703047,8,1,0,34,8,21,87,69,78, 7,70,72,0,13,-99,29.21,29.91,3.8,18,6.0,85,69,77,70,72,0,12,0.01,29.26,29.89,3.5,17,6.0
